Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
112.0,77.30252520522446,5.490763758196021,3.76361218578024,0.005579029051699726,66.22636785365476,7.706063463457821,5.056990121253755,0.005340220033570088,37.47680839498762
113.0,77.26454783262173,5.482964279840698,3.7753721958086612,0.005564787947128869,66.46287085524821,7.697037807309545,5.053202126670339,0.005333465880249525,36.4430919162565
114.0,77.21895321058908,5.4808797186875795,3.779735013216729,0.005565745727771007,66.45132011477902,7.701774559130804,5.056346163847289,0.005346954734321407,36.692838118339935
115.0,78.04012026126716,5.445006398237721,3.706506018696566,0.005813346032998727,66.6837321216266,7.693016966921852,5.494212400599603,0.005354462707519955,38.43581955395235
116.0,79.0219341101002,5.377653758977423,3.7225765978814933,0.0058391547794314266,63.29326536438165,8.166120694160817,5.343034450364127,0.0053933937826869584,38.186151669244175
117.0,78.9951537799842,5.332141140845879,3.743067184722922,0.005832780261093419,64.30109410975118,8.07874609959487,5.384473949940363,0.00542993143228356,38.32558944561567
118.0,78.91769270233529,5.306153285036502,3.7451655745983747,0.005845240385141391,64.53481904616268,8.093841246076224,5.390856189107921,0.00545781464294384,38.46129130706737
119.0,78.22540726355986,5.322044938022068,3.7542400933263456,0.005830547812726128,64.71904757750453,8.018400018996443,5.464489146798577,0.005420243819262029,37.80166663769569
120.0,73.09828085925143,6.019326338835667,4.347155782988851,0.006198354789822885,64.00993961358117,8.94639970089063,5.799963571837255,0.005985311990812161,33.445900241261995
121.0,69.93174921916003,6.712102101189971,6.1285418042252005,0.007072347809167953,63.104750809030996,8.991746317416219,6.383257790001956,0.00583659461037585,32.333776675937585
122.0,69.73849403760353,6.720757922360747,6.134274211923405,0.007067524519025755,63.29352389976853,9.027300537956172,6.4275505648449345,0.005856919014198127,32.08626118062187
123.0,69.55996808177657,6.78551252643102,6.146521576329554,0.007118407318640307,63.44817378731685,9.239443554449366,6.460704811095887,0.006011511270102193,31.854402996023435
124.0,69.36824051913888,6.900485233949273,6.172352701628606,0.007246683191126624,63.617972981681675,9.537262874854711,6.610574650126479,0.0062164959863542065,31.71541480448907
125.0,67.36369932232166,6.7488442193905955,6.387044430153443,0.006967184354639994,63.48578040076085,9.28858719042331,6.972554962867644,0.006071439698345831,32.70001684899927
126.0,71.57632912697596,6.704931589150465,6.597450227577344,0.007288585917272256,62.95757243658912,9.591517821971363,7.611376551502456,0.006218897257583596,33.84602912393499
